GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.Sink.ForJarOutputStream,92,0,6,0,21,0,7,0,4,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.boolean,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.int,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.AbstractBase,50,0,4,0,6,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.build,EntryPoint.Default.new EntryPoint.Default() {...},22,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,EntryPoint.Default.new EntryPoint.Default() {...},20,0,0,0,5,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,EntryPoint.Default.new EntryPoint.Default() {...},17,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,EntryPoint.Default.new EntryPoint.Default() {...},16,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.float,19,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.double,19,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.NoOp,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Origin,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.InMemory,189,0,20,0,36,0,20,0,10,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Element.ForJarEntry,78,0,12,0,7,0,12,0,6,0
BetAndRuinCI,net.bytebuddy.build,Plugin.ForElementMatcher,46,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Origin.ForJarFile.JarFileIterator,29,0,0,0,6,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.ForJarFile,68,0,10,0,4,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Compound,176,0,22,0,43,0,21,0,10,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.AnnotationOrderComparator,54,0,8,0,11,0,6,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.PoolStrategy.Default,45,0,0,0,8,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.Compound,311,0,42,0,67,0,39,0,18,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.ValueMatcher,59,0,12,0,5,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.ForType,77,0,12,0,6,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.char,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection,176,0,22,0,26,0,18,0,7,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.InMemory,140,0,14,0,22,0,18,0,11,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Failing,51,0,0,0,9,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.build,EntryPoint.Default,44,0,0,0,5,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.Object,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.TypeStrategy.Default.new Plugin.Engine.TypeStrategy.Default() {...},11,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.TypeStrategy.Default.new Plugin.Engine.TypeStrategy.Default() {...},11,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.TypeStrategy.Default.new Plugin.Engine.TypeStrategy.Default() {...},11,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.Adapter,17,0,0,0,15,0,15,0,15,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.TypeStrategy.Default,34,0,0,0,4,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.ForFolder.Dispatcher.CreationAction,63,0,0,0,9,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.CacheFieldOffsetMapping,54,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.Resolution.Resolved,62,0,16,0,5,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.ForFolder,83,0,10,0,13,0,13,0,8,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Empty,24,0,0,0,7,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.build,BuildLogger.NoOp,30,0,0,0,14,0,13,0,13,0
BetAndRuinCI,net.bytebuddy.build,ToStringPlugin,66,0,10,0,12,0,12,0,7,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.WithErrorsOnly,65,0,8,0,11,0,11,0,7,0
BetAndRuinCI,net.bytebuddy.build,BuildLogger.Compound,310,0,62,0,71,0,47,0,16,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.Instantiator.Resolved,169,0,18,0,18,0,14,0,5,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.StreamWriting,226,0,10,0,33,0,22,0,17,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.WithNonNullableFields,33,0,8,0,2,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.ForIndex,145,0,20,0,19,0,15,0,5,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.ValueHandling.Sort,24,0,0,0,3,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForEnumerationDescription.Loaded.WithIncompatibleRuntimeType,24,0,0,0,6,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationSource.Empty,18,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.Loaded,65,0,8,0,15,0,11,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForAnnotationDescription.Loaded,51,0,8,0,14,0,11,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMismatchedType.Loaded,17,0,0,0,5,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.State,48,0,4,0,6,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMissingValue,60,0,2,0,11,0,6,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationList.AbstractBase,180,0,28,0,39,0,23,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationSource.Explicit,52,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMissingType,44,0,0,0,8,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.RenderingDispatcher,207,0,34,0,55,0,25,0,8,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMissingType.Loaded,27,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForEnumerationDescription.WithUnknownConstant.Loaded,27,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.Latent.Loadable,33,0,0,0,7,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.Loaded.AbstractBase,8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.RenderingDispatcher.new AnnotationDescription.RenderingDispatcher() {...},19,0,4,0,4,0,4,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationList.Empty,39,0,2,0,12,0,10,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant,375,0,46,0,68,0,50,0,27,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},11,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType() {...},12,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForEnumerationDescription.WithUnknownConstant,61,0,0,0,11,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForIncompatibleType.Loaded,26,0,0,0,5,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.Builder,511,0,34,0,68,0,57,0,40,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.AnnotationInvocationHandler,410,0,50,0,86,0,34,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForIncompatibleType,55,0,0,0,10,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.Loaded.AbstractBase.ForUnresolvedProperty,7,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},38,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType.new AnnotationValue.ForConstant.PropertyDelegate.ForArrayType() {...},37,0,4,0,5,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationList.ForLoadedAnnotations,53,0,2,0,11,0,6,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForEnumerationDescription,96,0,8,0,14,0,13,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.AbstractBase,221,0,22,0,42,0,20,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMissingValue.Loaded,21,0,0,0,7,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForTypeDescription,88,0,8,0,14,0,13,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForAnnotationDescription,100,0,8,0,16,0,13,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForEnumerationDescription.Loaded,51,0,8,0,14,0,11,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForArrayType,123,0,2,0,15,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationList.Explicit,47,0,2,0,12,0,6,0,5,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForConstant.PropertyDelegate.ForNonArrayType,103,0,0,0,13,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForTypeDescription.Loaded,53,0,8,0,14,0,11,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.RenderingDispatcher.new AnnotationValue.RenderingDispatcher() {...},25,0,0,0,7,0,7,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.RenderingDispatcher.new AnnotationValue.RenderingDispatcher() {...},127,0,18,0,16,0,16,0,7,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.RenderingDispatcher.new AnnotationValue.RenderingDispatcher() {...},129,0,16,0,16,0,16,0,8,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForMismatchedType,78,0,0,0,14,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.AbstractBase,14,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.Latent,89,0,8,0,16,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.ForLoadedAnnotation,545,0,56,0,91,0,37,0,9,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForDescriptionArray,378,0,36,0,66,0,29,0,11,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationDescription.RenderingDispatcher,43,0,2,0,10,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.description.annotation,AnnotationValue.ForDescriptionArray.Loaded,221,0,34,0,50,0,24,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayAccess.Putter,59,0,8,0,4,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayFactory.ArrayCreator,4,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayFactory,152,0,28,0,27,0,21,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayAccess.Loader,59,0,8,0,4,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayFactory.ArrayStackManipulation,150,0,16,0,20,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayAccess,248,0,20,0,40,0,16,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayFactory.ArrayCreator.ForPrimitiveType,123,0,0,0,17,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.collection,ArrayFactory.ArrayCreator.ForReferenceType,53,0,8,0,7,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,VoidAwareAssigner,77,0,18,0,11,0,13,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveBoxingDelegate,207,0,16,0,33,0,12,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveWideningDelegate,380,0,32,0,68,0,20,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveTypeAwareAssigner,81,0,16,0,10,0,12,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveWideningDelegate.WideningStackManipulation,66,0,10,0,7,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveUnboxingDelegate.ImplicitlyTypedUnboxingResponsible,64,0,8,0,6,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveUnboxingDelegate,297,0,34,0,57,0,24,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveUnboxingDelegate.ExplicitlyTypedUnboxingResponsible,120,0,0,0,14,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.assign.primitive,PrimitiveBoxingDelegate.BoxingStackManipulation,37,0,0,0,9,0,3,0,3,0
BetAndRuinCI,com.objectdb,ServerRunner,10,0,0,0,3,0,2,0,2,0
BetAndRuinCI,com.objectdb,Server,631,0,64,0,146,0,42,0,10,0
BetAndRuinCI,com.objectdb,JEnhancerAgent,412,0,30,0,92,0,21,0,6,0
BetAndRuinCI,com.objectdb,Utilities,238,0,20,0,57,0,22,0,12,0
BetAndRuinCI,com.objectdb,UpdateStat,25,0,0,0,10,0,2,0,2,0
BetAndRuinCI,com.objectdb,Activator,135,0,2,0,36,0,6,0,5,0
BetAndRuinCI,com.objectdb,Doctor,6,0,0,0,3,0,2,0,2,0
BetAndRuinCI,com.objectdb,Replayer,84,0,8,0,23,0,6,0,2,0
BetAndRuinCI,com.objectdb,OID,84,0,6,0,20,0,10,0,7,0
BetAndRuinCI,com.objectdb,Enhancer,51,0,4,0,15,0,6,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.HandleType,37,0,0,0,7,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess,128,0,12,0,18,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.IllegalInvocation,29,0,0,0,8,0,7,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.OffsetLoading,71,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation,208,0,14,0,29,0,11,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess.AccessDispatcher.FieldGetInstruction,62,0,8,0,4,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.Invocation,246,0,32,0,27,0,26,0,10,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess.AccessDispatcher.AbstractFieldInstruction,33,0,0,0,7,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.MethodLoading.TypeCastingHandler.NoOp,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.DynamicInvocation,227,0,24,0,24,0,17,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.OffsetIncrementing,69,0,10,0,7,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.OffsetWriting,71,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess.AccessDispatcher,69,0,10,0,5,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.MethodLoading.TypeCastingHandler.ForBridgeTarget,59,0,10,0,6,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess.OfGenericField,88,0,10,0,7,0,11,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.OfGenericMethod,156,0,10,0,11,0,15,0,10,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess,182,0,12,0,32,0,17,0,11,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodVariableAccess.MethodLoading,137,0,14,0,15,0,14,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,FieldAccess.AccessDispatcher.FieldPutInstruction,62,0,8,0,3,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodInvocation.HandleInvocation,122,0,14,0,12,0,12,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,MethodReturn,128,0,10,0,25,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bytecode.member,HandleInvocation,71,0,8,0,7,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.Target.ForField,87,0,12,0,6,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.Target.ForArray.ReadWrite,57,0,10,0,4,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.asm,TypeReferenceAdjustment.TypeReferenceClassVisitor.TypeReferenceFieldVisitor,32,0,2,0,8,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForArgument.Resolved,75,0,12,0,6,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.AdviceVisitor.WithExitAdvice.WithoutExceptionHandling,146,0,20,0,28,0,15,0,5,0
BetAndRuinCI,net.bytebuddy.asm,MemberSubstitution.Replacement.NoOp,20,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.asm,MemberSubstitution.Substitution.ForMethodInvocation.OfGivenMethod,51,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.Inlining.Resolved.ForMethodEnter.WithDiscardedEnterType,30,0,0,0,5,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForUnusedValue,47,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.Inlining.Resolved.ForMethodEnter.WithRetainedEnterType,12,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.ArgumentHandler.ForInstrumentedMethod.Default,149,0,4,0,29,0,11,0,9,0
BetAndRuinCI,net.bytebuddy.asm,MemberSubstitution.WithoutSpecification.ForMatchedMethod,161,0,14,0,11,0,14,0,7,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForStackManipulation.OfAnnotationProperty,165,0,18,0,19,0,15,0,6,0
BetAndRuinCI,net.bytebuddy.asm,Advice.ArgumentHandler.ForAdvice.Default.ForMethodExit,142,0,10,0,20,0,11,0,6,0
BetAndRuinCI,net.bytebuddy.asm,TypeConstantAdjustment,23,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.asm,AsmVisitorWrapper.ForDeclaredFields.Entry,90,0,16,0,9,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForEnterValue.Factory,91,0,14,0,8,0,13,0,6,0
BetAndRuinCI,net.bytebuddy.asm,MemberSubstitution.Substitution.ForFieldAccess.FieldResolver.Simple,44,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.ArgumentHandler.ForAdvice.Default.ForMethodEnter,57,0,6,0,8,0,9,0,6,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.Target.ForArray.ReadOnly,10,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,MemberSubstitution.SubstitutingMethodVisitor.LocalVariableTracingMethodVisitor,38,0,3,0,9,0,4,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.Relocation.ForLabel,47,0,8,0,5,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.asm,Advice.StackMapFrameHandler.Default.Initialization.new Advice.StackMapFrameHandler.Default.Initialization() {...},8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.StackMapFrameHandler.Default.Initialization.new Advice.StackMapFrameHandler.Default.Initialization() {...},49,0,16,0,14,0,10,0,2,0
BetAndRuinCI,net.bytebuddy.asm,MemberAttributeExtension,59,0,10,0,4,0,8,0,3,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForExitValue,184,0,20,0,17,0,15,0,5,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.ForType,93,0,18,0,13,0,14,0,5,0
BetAndRuinCI,net.bytebuddy.asm,Advice.StackMapFrameHandler.Default,476,0,57,0,74,0,37,0,7,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.ForValue.new Advice.Dispatcher.RelocationHandler.ForValue() {...},17,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.ForValue.new Advice.Dispatcher.RelocationHandler.ForValue() {...},14,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.ForValue.new Advice.Dispatcher.RelocationHandler.ForValue() {...},11,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.RelocationHandler.ForValue.new Advice.Dispatcher.RelocationHandler.ForValue() {...},17,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.asm,Advice.Dispatcher.Inlining.Resolved.ForMethodExit.WithExceptionHandler,56,0,10,0,4,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.asm,MemberAttributeExtension.ForField,90,0,0,0,15,0,10,0,10,0
BetAndRuinCI,net.bytebuddy.asm,Advice.OffsetMapping.ForArgument,163,0,18,0,15,0,13,0,4,0
